ID,tweet,Tag,newlabel
1173427597247533057,tankeney sunrisesunset akoseff im truly sorry receiving medical treatmentmedications r always adverse affects im sure statistics r adverse affects case many id like c come test prior vaccine address r allergic adverse affects,side-effect,['side-effect']
1260173163616501760,piersmorgan borisjohnson matthancock one script one agenda forced vaccines depopulation electronic money mass slavery control constant surveillance media brain washing masses deception sovereign nations one puppet master background wake world covid scam httpstcoqlevezcjz,"conspiracy,mandatory","['conspiracy', 'mandatory']"
1337174197202771972,govmikedewine usfda pfizer biontechgroup poison thanks,side-effect,['side-effect']
1375359298012766215,vonderleyen eu putting whole world threat astrazeneca wondering bothering vaccine isnt making money affecting whole business well done ursula could blood millions hands,pharma,['pharma']
1414650975915319304,fda preparing announce new warning johnson johnson coronavirus vaccine saying shot linked serious rare side effect guillainbarr syndrome immune system attacks nerves httpstcolqsbznuj,side-effect,['side-effect']
1375762280697143297,jamessi megaedinburgh reddimart thedailyexpose plainsight overheard two guys waiting sushi take tonight talking vaccines like discussing new nike shoes couldnt fathom mentality fully masked almost empty street chatting getting vaccine like trend strange,none,['none']
1376929320145408005,sorry buddy canada restricts astrazeneca use httpstcosiiyvscbj via youtube see smoke without fire part un tested vaccine,rushed,['rushed']
1322561133023289344,joebiden culture wars article covid scientific medical data concerning covid pandemic proves huge global geopolitical hoax w least main immediate goals control reduction world population huge vaccine biz,"conspiracy,pharma","['conspiracy', 'pharma']"
1397824120104968192,semiautomatixza veronicatodaro marquelawyers using half sinopharm rest az sinopharm lower efficacy cases vaccinated people makes sense hospitalisation vaxxed concerning may reach herd immunity vaccines,"ineffective,side-effect","['ineffective', 'side-effect']"
1321735285424750598,piersmorgan borisjohnson perhaps lot us cant lockdown dont money like told immunity dont work vaccine wont good alternative get life see comes side remember survive covid,ineffective,['ineffective']
1337168217828184068,ex vp pfizer says idea vaccinating healthy people destructive absolutely non sense listening truth masses r listening whatever media telling blind faith curse,unnecessary,['unnecessary']
1303697131425988611,jasonsamfield domremaro dougpow bnodesk logic might hold vaccine candidates oxford one scrapped doesnt set us back months would take could easily also predicted death rate closer,"side-effect,unnecessary","['side-effect', 'unnecessary']"
1361796543758630913,jhoyle andreww mackinfoster piersmorgan explain people convinced vaccine stops getting covid make informed decisions take vaccine,none,['none']
1343740354307248128,giorgiodiani disclosetv biontechgroup go back old normal soon become immune immune bs havent worn mask go everywhere normal im fine people getting sick getting sick bacterial pneumonia mask wearing,unnecessary,['unnecessary']
1377277782808481796,jdiamond biontechpfizers also vaccine vaccine gene therapy highest rate adverse effects shooting people without informing medical experiment violates nurembergcode httpstcopttcijxc,side-effect,['side-effect']
1332427319269498880,vaccine efficiency covaxin fucking joke rd grade vaccines rd world country,ineffective,['ineffective']
1352319843618484226,israel completed vaccinating population pfizer vaccine real efficacy one dose dont buy jump second dose note anything garbage httpstcooiofcus,ineffective,['ineffective']
1340674812860116993,slpnggiants mean yay vaccines lets forget big pharma resistance hero pfizer lots ed drugs sell fox watching geezers id guess profits far exceed vaccine,pharma,['pharma']
1335062192744525826,kuku hill thehill still get vaccinated straw headed pfizer chairman sure someone transmit virus vaccination httpstcodxxuznvj,ineffective,['ineffective']
1285351396770844672,study cansino vaccine proves trudeau government bet wrong incidence serious sideeffects awful far worse oxford alternative also poorer immunogenicity definitely good firstline vaccine httpstcodldfluqb,"ineffective,side-effect","['ineffective', 'side-effect']"
1332713787305189381,never talk luciferase glow de dark enzyme grapheneoxide science journals never squeeze uniofoxford astrazeneca emanews list ingredients serum topsecret recipies question millions,ingredients,['ingredients']
1376885149686714368,carvillshill johnmcguirk notwithstanding disgusting coercion attempt person already covid possesses antibody immunity medical reason take vaccine sound medical advice whatsoever,"mandatory,unnecessary","['mandatory', 'unnecessary']"
1374699166631219207,death ukrainian servicewoman vaccination caused acute circulatory disorders astrazeneca httpstcoefkwbyfsf,side-effect,['side-effect']
1334558755661418496,british developed astrazeneca vaccine touted particularly good candidate third world attempt mindcontrol reassert dominance former colonies prove wrong httpstcoryfmdqev,side-effect,['side-effect']
1301659299022802944,standardnews gets decide misinformation many doctors scientists sceptical vaccination even believe would caution rushed vaccine condition flu like mortality like covid dr vernon coleman offered debate anyone,rushed,['rushed']
1385981389711937540,course wtf else would say reuters cocreator astrazeneca covid shot defends safety amid clot concerns httpstcovseiuenhir via googlenews,side-effect,['side-effect']
1376534586285416456,well done uk zero new covidcases since chinesecatastrophy started canada cases rising advise people get vaccine cancelling people signed due vaccines,unnecessary,['unnecessary']
1254234308690182145,jnjnews janssenglobal late cheap safe effective treatments hydroxychloroquine chlorine dioxide already exist taxpayers really need fund massively highcost vaccine projects alternatives exist,unnecessary,['unnecessary']
1334846955021799424,freemind yet seeing would anyone covid need vaccine supposedly numbers positives high though stopped following numbers early bc knowledge trends vac survival makes sense,unnecessary,['unnecessary']
1355090817866723329,thedoctorhelper rodhagen anpsummerfield invalid ad hominen argument back question hand main point decide pfizer biontechs experimental mrnabased bntb bnt vaccine claimed covid vaccine matter test subject drug trial,rushed,['rushed']
1374894938303852544,ellenthoen remanagarajan one speaking giving clean chit oxford vaccine clear conflict interest vaccines r funded melinda gates foundation httpstconwkmgwus,pharma,['pharma']
1311359324493578241,arwenstar weve vaccine flu years yet deaths flu every year never flu refuse vaccine refuse covid one everyone know flu vaccine get flu point whether first injection fourth hancock tosser,unnecessary,['unnecessary']
1354985187424268289,ashwinsawant floriankrammer well think statement though generally correct novavaxs proteinbased vaccine appears generally less net effective compared nucleic acid based vaccines things considered interesting see tolerability profile novavaxs vaccine,ineffective,['ineffective']
1405881099792752649,singapore dan seems find scandalized ccpvirus sinovab vaccine significant problems linked sinovac vaccine countries moh official httpstcoojhyolbq via yahoosg,side-effect,['side-effect']
1377298098708475905,tonyjc borisjohnson matthancock folks washington state covid vaccine vaccine cannot confer immunity given elderly survive sars,ineffective,['ineffective']
1361058319155126273,ahsmedia using counting method dead covid many dead vaccine using computer modelling dead covid many dead vaccine going see next week next month next year,side-effect,['side-effect']
1373921027579842560,step seven people start dying th wave really antibody dependent enhancement causes cytokine storms kill people theyll say another covid mutation worse beforebut blame stupid enough get vaccine,side-effect,['side-effect']
